'Elapsed time','ECG ECG'
26.698,0.264
26.700,0.265
26.702,0.267
26.704,0.269
26.706,0.271
26.708,0.273
26.710,0.274
26.712,0.272
26.714,0.268
26.716,0.263
26.718,0.255
26.720,0.246
26.722,0.236
26.724,0.226
26.726,0.215
26.728,0.204
26.730,0.192
26.732,0.180
26.734,0.167
26.736,0.153
26.738,0.138
26.740,0.123
26.742,0.107
26.744,0.091
26.746,0.075
26.748,0.060
26.750,0.046
26.752,0.034
26.754,0.025
26.756,0.018
26.758,0.012
26.760,0.005
26.762,-0.002
26.764,-0.010
26.766,-0.019
26.768,-0.029
26.770,-0.038
26.772,-0.046
26.774,-0.051
26.776,-0.055
26.778,-0.058
26.780,-0.060
26.782,-0.062
26.784,-0.063
26.786,-0.066
26.788,-0.069
26.790,-0.072
26.792,-0.075
26.794,-0.079
26.796,-0.082
26.798,-0.085
26.800,-0.089
26.802,-0.091
26.804,-0.094
26.806,-0.096
26.808,-0.097
26.810,-0.098
26.812,-0.098
26.814,-0.098
26.816,-0.098
26.818,-0.097
26.820,-0.096
26.822,-0.094
26.824,-0.091
26.826,-0.088
26.828,-0.085
26.830,-0.082
26.832,-0.081
26.834,-0.080
26.836,-0.080
26.838,-0.080
26.840,-0.081
26.842,-0.081
26.844,-0.080
26.846,-0.079
26.848,-0.077
26.850,-0.076
26.852,-0.075
26.854,-0.074
26.856,-0.073
26.858,-0.072
26.860,-0.071
26.862,-0.070
26.864,-0.068
26.866,-0.067
26.868,-0.065
26.870,-0.064
26.872,-0.063
26.874,-0.063
26.876,-0.062
26.878,-0.062
26.880,-0.062
26.882,-0.063
26.884,-0.063
26.886,-0.064
26.888,-0.065
26.890,-0.065
26.892,-0.064
26.894,-0.062
26.896,-0.059
26.898,-0.055
26.900,-0.050
26.902,-0.047
26.904,-0.044
26.906,-0.042
26.908,-0.041
26.910,-0.042
26.912,-0.043
26.914,-0.045
26.916,-0.047
26.918,-0.050
26.920,-0.053
26.922,-0.057
26.924,-0.060
26.926,-0.063
26.928,-0.065
26.930,-0.066
26.932,-0.067
26.934,-0.067
26.936,-0.066
26.938,-0.066
26.940,-0.067
26.942,-0.068
26.944,-0.068
26.946,-0.069
26.948,-0.069
26.950,-0.068
26.952,-0.066
26.954,-0.065
26.956,-0.063
26.958,-0.062
26.960,-0.061
26.962,-0.060
26.964,-0.059
26.966,-0.059
26.968,-0.059
26.970,-0.060
26.972,-0.061
26.974,-0.062
26.976,-0.064
26.978,-0.065
26.980,-0.066
26.982,-0.066
26.984,-0.065
26.986,-0.064
26.988,-0.063
26.990,-0.062
26.992,-0.061
26.994,-0.062
26.996,-0.063
26.998,-0.065
27.000,-0.067
27.002,-0.070
27.004,-0.073
27.006,-0.077
27.008,-0.081
27.010,-0.084
27.012,-0.086
27.014,-0.087
27.016,-0.085
27.018,-0.081
27.020,-0.076
27.022,-0.071
27.024,-0.066
27.026,-0.062
27.028,-0.060
27.030,-0.059
27.032,-0.059
27.034,-0.061
27.036,-0.062
27.038,-0.064
27.040,-0.067
27.042,-0.069
27.044,-0.072
27.046,-0.074
27.048,-0.076
27.050,-0.078
27.052,-0.079
27.054,-0.079
27.056,-0.080
27.058,-0.080
27.060,-0.080
27.062,-0.079
27.064,-0.076
27.066,-0.072
27.068,-0.068
27.070,-0.063
27.072,-0.059
27.074,-0.056
27.076,-0.054
27.078,-0.055
27.080,-0.057
27.082,-0.060
27.084,-0.063
27.086,-0.067
27.088,-0.070
27.090,-0.074
27.092,-0.078
27.094,-0.082
27.096,-0.084
27.098,-0.085
27.100,-0.083
27.102,-0.079
27.104,-0.074
27.106,-0.068
27.108,-0.062
27.110,-0.058
27.112,-0.056
27.114,-0.057
27.116,-0.058
27.118,-0.062
27.120,-0.066
27.122,-0.071
27.124,-0.076
27.126,-0.080
27.128,-0.083
27.130,-0.082
27.132,-0.078
27.134,-0.070
27.136,-0.058
27.138,-0.045
27.140,-0.032
27.142,-0.021
27.144,-0.012
27.146,-0.008
27.148,-0.007
27.150,-0.009
27.152,-0.014
27.154,-0.020
27.156,-0.026
27.158,-0.032
27.160,-0.035
27.162,-0.037
27.164,-0.035
27.166,-0.031
27.168,-0.025
27.170,-0.017
27.172,-0.009
27.174,-0.002
27.176,0.004
27.178,0.007
27.180,0.009
27.182,0.008
27.184,0.007
27.186,0.005
27.188,0.002
27.190,-0.001
27.192,-0.004
27.194,-0.008
27.196,-0.014
27.198,-0.021
27.200,-0.030
27.202,-0.041
27.204,-0.052
27.206,-0.062
27.208,-0.070
27.210,-0.076
27.212,-0.081
27.214,-0.084
27.216,-0.086
27.218,-0.088
27.220,-0.089
27.222,-0.089
27.224,-0.087
27.226,-0.084
27.228,-0.079
27.230,-0.074
27.232,-0.070
27.234,-0.069
27.236,-0.072
27.238,-0.079
27.240,-0.089
27.242,-0.099
27.244,-0.107
27.246,-0.111
27.248,-0.111
27.250,-0.109
27.252,-0.106
27.254,-0.106
27.256,-0.109
27.258,-0.115
27.260,-0.121
27.262,-0.122
27.264,-0.113
27.266,-0.088
27.268,-0.043
27.270,0.023
27.272,0.109
27.274,0.210
27.276,0.317
27.278,0.420
27.280,0.507
27.282,0.567
27.284,0.589
27.286,0.569
27.288,0.508
27.290,0.413
27.292,0.299
27.294,0.182
27.296,0.077
27.298,-0.005
27.300,-0.058
27.302,-0.082
27.304,-0.085
27.306,-0.074
27.308,-0.059
27.310,-0.045
27.312,-0.038
27.314,-0.036
27.316,-0.040
27.318,-0.046
27.320,-0.053
27.322,-0.058
27.324,-0.060
27.326,-0.058
27.328,-0.052
27.330,-0.043
27.332,-0.034
27.334,-0.027
27.336,-0.023
27.338,-0.025
27.340,-0.031
27.342,-0.039
27.344,-0.047
27.346,-0.053
27.348,-0.054
27.350,-0.051
27.352,-0.045
27.354,-0.038
27.356,-0.033
27.358,-0.031
27.360,-0.033
27.362,-0.037
27.364,-0.041
27.366,-0.045
27.368,-0.046
27.370,-0.044
27.372,-0.039
27.374,-0.033
27.376,-0.027
27.378,-0.021
27.380,-0.016
27.382,-0.013
27.384,-0.010
27.386,-0.009
27.388,-0.007
27.390,-0.004
27.392,-0.002
27.394,0.001
27.396,0.003
27.398,0.005
27.400,0.007
27.402,0.009
27.404,0.011
27.406,0.013
27.408,0.015
27.410,0.017
27.412,0.019
27.414,0.020
27.416,0.020
27.418,0.020
27.420,0.020
27.422,0.020
27.424,0.022
27.426,0.026
27.428,0.031
27.430,0.037
27.432,0.044
27.434,0.050
27.436,0.056
27.438,0.060
27.440,0.063
27.442,0.064
27.444,0.065
27.446,0.066
27.448,0.066
27.450,0.068
27.452,0.069
27.454,0.072
27.456,0.076
27.458,0.081
27.460,0.087
27.462,0.093
27.464,0.099
27.466,0.104
27.468,0.109
27.470,0.113
27.472,0.115
27.474,0.117
27.476,0.119
27.478,0.122
27.480,0.125
27.482,0.129
27.484,0.135
27.486,0.141
27.488,0.147
27.490,0.153
27.492,0.159
27.494,0.166
27.496,0.172
27.498,0.179
27.500,0.185
27.502,0.191
27.504,0.196
27.506,0.200
27.508,0.204
27.510,0.208
27.512,0.213
27.514,0.220
27.516,0.229
27.518,0.240
27.520,0.251
27.522,0.260
27.524,0.268
27.526,0.273
27.528,0.276
27.530,0.277
27.532,0.277
27.534,0.277
27.536,0.276
27.538,0.274
27.540,0.272
27.542,0.269
27.544,0.265
27.546,0.261
27.548,0.257
27.550,0.254
27.552,0.250
27.554,0.245
27.556,0.240
27.558,0.233
27.560,0.225
27.562,0.216
27.564,0.206
27.566,0.194
27.568,0.181
27.570,0.168
27.572,0.153
27.574,0.138
27.576,0.122
27.578,0.106
27.580,0.091
27.582,0.077
27.584,0.064
27.586,0.053
27.588,0.043
27.590,0.033
27.592,0.024
27.594,0.015
27.596,0.005
27.598,-0.005
27.600,-0.015
27.602,-0.024
27.604,-0.033
27.606,-0.040
27.608,-0.047
27.610,-0.052
27.612,-0.057
27.614,-0.061
27.616,-0.065
27.618,-0.067
27.620,-0.069
27.622,-0.069
27.624,-0.069
27.626,-0.068
27.628,-0.068
27.630,-0.068
27.632,-0.069
27.634,-0.072
27.636,-0.075
27.638,-0.078
27.640,-0.082
27.642,-0.085
27.644,-0.087
27.646,-0.088
27.648,-0.087
27.650,-0.086
27.652,-0.084
27.654,-0.081
27.656,-0.078
27.658,-0.075
27.660,-0.073
27.662,-0.073
27.664,-0.073
27.666,-0.074
27.668,-0.076
27.670,-0.079
27.672,-0.081
27.674,-0.083
27.676,-0.084
27.678,-0.084
27.680,-0.083
27.682,-0.082
27.684,-0.079
27.686,-0.077
27.688,-0.074
27.690,-0.071
27.692,-0.068
27.694,-0.064
27.696,-0.060
27.698,-0.056
27.700,-0.054
27.702,-0.052
27.704,-0.052
27.706,-0.053
27.708,-0.056
27.710,-0.059
27.712,-0.062
27.714,-0.064
27.716,-0.065
27.718,-0.065
27.720,-0.063
27.722,-0.061
27.724,-0.058
27.726,-0.056
27.728,-0.054
27.730,-0.054
27.732,-0.054
27.734,-0.055
27.736,-0.056
27.738,-0.057
27.740,-0.057
27.742,-0.056
27.744,-0.055
27.746,-0.054
27.748,-0.052
27.750,-0.052
27.752,-0.052
27.754,-0.054
27.756,-0.056
27.758,-0.058
27.760,-0.060
27.762,-0.062
27.764,-0.063
27.766,-0.063
27.768,-0.063
27.770,-0.062
27.772,-0.061
27.774,-0.061
27.776,-0.062
27.778,-0.062
27.780,-0.064
27.782,-0.064
27.784,-0.064
27.786,-0.062
27.788,-0.059
27.790,-0.055
27.792,-0.050
27.794,-0.047
27.796,-0.045
27.798,-0.046
27.800,-0.049
27.802,-0.055
27.804,-0.061
27.806,-0.067
27.808,-0.072
27.810,-0.075
27.812,-0.076
27.814,-0.074
27.816,-0.072
27.818,-0.069
27.820,-0.067
27.822,-0.066
27.824,-0.065
27.826,-0.065
27.828,-0.066
27.830,-0.067
27.832,-0.067
27.834,-0.067
27.836,-0.067
27.838,-0.066
27.840,-0.065
27.842,-0.063
27.844,-0.062
27.846,-0.062
27.848,-0.062
27.850,-0.062
27.852,-0.063
27.854,-0.064
27.856,-0.065
27.858,-0.067
27.860,-0.067
27.862,-0.068
27.864,-0.068
27.866,-0.068
27.868,-0.069
27.870,-0.070
27.872,-0.072
27.874,-0.074
27.876,-0.075
27.878,-0.075
27.880,-0.075
27.882,-0.074
27.884,-0.072
27.886,-0.071
27.888,-0.069
27.890,-0.068
27.892,-0.067
27.894,-0.066
27.896,-0.065
27.898,-0.065
27.900,-0.065
27.902,-0.066
27.904,-0.068
27.906,-0.070
27.908,-0.072
27.910,-0.074
27.912,-0.074
27.914,-0.074
27.916,-0.072
27.918,-0.071
27.920,-0.069
27.922,-0.067
27.924,-0.066
27.926,-0.065
27.928,-0.065
27.930,-0.065
27.932,-0.067
27.934,-0.068
27.936,-0.070
27.938,-0.070
27.940,-0.070
27.942,-0.068
27.944,-0.065
27.946,-0.061
27.948,-0.058
27.950,-0.056
27.952,-0.055
27.954,-0.055
27.956,-0.057
27.958,-0.059
27.960,-0.061
27.962,-0.062
27.964,-0.064
27.966,-0.064
27.968,-0.065
27.970,-0.065
27.972,-0.065
27.974,-0.064
27.976,-0.063
27.978,-0.062
27.980,-0.060
27.982,-0.059
27.984,-0.058
27.986,-0.057
27.988,-0.058
27.990,-0.059
27.992,-0.062
27.994,-0.065
27.996,-0.069
27.998,-0.073
28.000,-0.077
28.002,-0.079
28.004,-0.080
28.006,-0.079
28.008,-0.076
28.010,-0.072
28.012,-0.067
28.014,-0.062
28.016,-0.058
28.018,-0.055
28.020,-0.053
28.022,-0.052
28.024,-0.052
28.026,-0.052
28.028,-0.052
28.030,-0.052
28.032,-0.052
28.034,-0.050
28.036,-0.048
28.038,-0.044
28.040,-0.039
28.042,-0.034
28.044,-0.029
28.046,-0.024
28.048,-0.021
28.050,-0.019
28.052,-0.017
28.054,-0.016
28.056,-0.014
28.058,-0.012
28.060,-0.008
28.062,-0.003
28.064,0.002
28.066,0.006
28.068,0.008
28.070,0.009
28.072,0.008
28.074,0.005
28.076,0.001
28.078,-0.003
28.080,-0.006
28.082,-0.008
28.084,-0.009
28.086,-0.009
28.088,-0.006
28.090,-0.003
28.092,0.001
28.094,0.002
28.096,0.001
28.098,-0.004
28.100,-0.014
28.102,-0.027
28.104,-0.042
28.106,-0.056
28.108,-0.068
28.110,-0.074
28.112,-0.076
28.114,-0.074
28.116,-0.071
28.118,-0.068
28.120,-0.068
28.122,-0.070
28.124,-0.074
28.126,-0.078
28.128,-0.081
28.130,-0.082
28.132,-0.080
28.134,-0.077
28.136,-0.074
28.138,-0.071
28.140,-0.070
28.142,-0.071
28.144,-0.073
28.146,-0.075
28.148,-0.076
28.150,-0.076
28.152,-0.076
28.154,-0.078
28.156,-0.082
28.158,-0.089
28.160,-0.098
28.162,-0.107
28.164,-0.110
28.166,-0.103
28.168,-0.080
28.170,-0.037
28.172,0.028
28.174,0.112
28.176,0.213
28.178,0.323
28.180,0.430
28.182,0.522
28.184,0.588
28.186,0.618
28.188,0.604
28.190,0.548
28.192,0.455
28.194,0.340
28.196,0.217
28.198,0.104
28.200,0.014
28.202,-0.047
28.204,-0.079
28.206,-0.086
28.208,-0.077
28.210,-0.062
28.212,-0.047
28.214,-0.036
28.216,-0.032
28.218,-0.032
28.220,-0.035
28.222,-0.039
28.224,-0.042
28.226,-0.041
28.228,-0.038
28.230,-0.032
28.232,-0.024
28.234,-0.017
28.236,-0.013
28.238,-0.014
28.240,-0.019
28.242,-0.029
28.244,-0.040
28.246,-0.049
28.248,-0.055
28.250,-0.054
28.252,-0.048
28.254,-0.037
28.256,-0.024
28.258,-0.013
28.260,-0.006
28.262,-0.004
28.264,-0.006
28.266,-0.010
28.268,-0.015
28.270,-0.017
28.272,-0.017
28.274,-0.014
28.276,-0.009
28.278,-0.004
28.280,-0.001
28.282,0.001
28.284,0.001
28.286,0.000
28.288,0.000
28.290,0.002
28.292,0.005
28.294,0.010
28.296,0.014
28.298,0.017
28.300,0.019
28.302,0.019
28.304,0.019
28.306,0.019
28.308,0.020
28.310,0.023
28.312,0.026
28.314,0.030
28.316,0.034
28.318,0.038
28.320,0.040
28.322,0.042
28.324,0.042
28.326,0.042
28.328,0.042
28.330,0.041
28.332,0.041
28.334,0.041
28.336,0.042
28.338,0.045
28.340,0.048
28.342,0.054
28.344,0.059
28.346,0.065
28.348,0.070
28.350,0.073
28.352,0.076
28.354,0.079
28.356,0.081
28.358,0.085
28.360,0.089
28.362,0.095
28.364,0.100
28.366,0.106
28.368,0.110
28.370,0.113
28.372,0.116
28.374,0.118
28.376,0.120
28.378,0.124
28.380,0.130
28.382,0.137
28.384,0.146
28.386,0.155
28.388,0.163
28.390,0.171
28.392,0.177
28.394,0.183
28.396,0.187
28.398,0.191
28.400,0.195
28.402,0.199
28.404,0.204
28.406,0.210
28.408,0.216
28.410,0.223
28.412,0.229
28.414,0.235
28.416,0.240
28.418,0.245
28.420,0.248
28.422,0.250
28.424,0.252
28.426,0.255
28.428,0.257
28.430,0.260
28.432,0.264
28.434,0.268
28.436,0.272
28.438,0.275
28.440,0.277
28.442,0.279
28.444,0.279
28.446,0.279
28.448,0.278
28.450,0.275
28.452,0.272
28.454,0.268
28.456,0.262
28.458,0.254
28.460,0.245
28.462,0.235
28.464,0.224
28.466,0.213
28.468,0.202
28.470,0.191
28.472,0.181
28.474,0.170
28.476,0.158
28.478,0.146
28.480,0.132
28.482,0.118
28.484,0.103
28.486,0.087
28.488,0.072
28.490,0.057
28.492,0.043
28.494,0.031
28.496,0.021
28.498,0.012
28.500,0.005
28.502,-0.001
28.504,-0.006
28.506,-0.012
28.508,-0.019
28.510,-0.026
28.512,-0.033
28.514,-0.039
28.516,-0.044
28.518,-0.047
28.520,-0.050
28.522,-0.051
28.524,-0.052
28.526,-0.054
28.528,-0.056
28.530,-0.059
28.532,-0.062
28.534,-0.065
28.536,-0.069
28.538,-0.073
28.540,-0.075
28.542,-0.078
28.544,-0.079
28.546,-0.080
28.548,-0.080
28.550,-0.080
28.552,-0.080
28.554,-0.079
28.556,-0.079
28.558,-0.079
28.560,-0.079
28.562,-0.080
28.564,-0.080
28.566,-0.080
28.568,-0.080
28.570,-0.081
28.572,-0.081
28.574,-0.081
28.576,-0.081
28.578,-0.081
28.580,-0.079
28.582,-0.077
28.584,-0.075
28.586,-0.073
28.588,-0.070
28.590,-0.069
28.592,-0.068
28.594,-0.067
28.596,-0.067
28.598,-0.067
28.600,-0.066
28.602,-0.066
28.604,-0.065
28.606,-0.064
28.608,-0.063
28.610,-0.062
28.612,-0.061
28.614,-0.060
28.616,-0.059
28.618,-0.059
28.620,-0.058
28.622,-0.056
28.624,-0.054
28.626,-0.051
28.628,-0.048
28.630,-0.045
28.632,-0.043
28.634,-0.042
28.636,-0.042
28.638,-0.044
28.640,-0.046
28.642,-0.049
28.644,-0.051
28.646,-0.053
28.648,-0.055
28.650,-0.055
28.652,-0.056
28.654,-0.056
28.656,-0.056
28.658,-0.057
28.660,-0.060
28.662,-0.062
28.664,-0.065
28.666,-0.067
28.668,-0.067
28.670,-0.064
28.672,-0.060
28.674,-0.053
28.676,-0.047
28.678,-0.041
28.680,-0.038
28.682,-0.037
28.684,-0.038
28.686,-0.042
28.688,-0.046
28.690,-0.050
28.692,-0.054
28.694,-0.056
28.696,-0.058
28.698,-0.058
28.700,-0.058
28.702,-0.057
28.704,-0.057
28.706,-0.057
28.708,-0.058
28.710,-0.060
28.712,-0.062
28.714,-0.065
28.716,-0.066
28.718,-0.066
28.720,-0.065
28.722,-0.062
28.724,-0.059
28.726,-0.055
28.728,-0.052
28.730,-0.050
28.732,-0.049
28.734,-0.050
28.736,-0.053
28.738,-0.057
28.740,-0.061
28.742,-0.066
28.744,-0.071
28.746,-0.075
28.748,-0.078
28.750,-0.079
28.752,-0.079
28.754,-0.077
28.756,-0.073
28.758,-0.069
28.760,-0.065
28.762,-0.062
28.764,-0.060
28.766,-0.061
28.768,-0.064
28.770,-0.069
28.772,-0.075
28.774,-0.080
28.776,-0.084
28.778,-0.086
28.780,-0.085
28.782,-0.080
28.784,-0.074
28.786,-0.066
28.788,-0.059
28.790,-0.053
28.792,-0.050
28.794,-0.049
28.796,-0.051
28.798,-0.055
28.800,-0.059
28.802,-0.063
28.804,-0.067
28.806,-0.069
28.808,-0.070
28.810,-0.069
28.812,-0.068
28.814,-0.066
28.816,-0.065
28.818,-0.065
28.820,-0.065
28.822,-0.067
28.824,-0.068
28.826,-0.070
28.828,-0.070
28.830,-0.070
28.832,-0.068
28.834,-0.066
28.836,-0.065
28.838,-0.063
28.840,-0.063
28.842,-0.064
28.844,-0.065
28.846,-0.066
28.848,-0.067
28.850,-0.067
28.852,-0.067
28.854,-0.065
28.856,-0.064
28.858,-0.062
28.860,-0.061
28.862,-0.061
28.864,-0.062
28.866,-0.064
28.868,-0.068
28.870,-0.073
28.872,-0.078
28.874,-0.082
28.876,-0.084
28.878,-0.083
28.880,-0.080
28.882,-0.074
28.884,-0.066
28.886,-0.058
28.888,-0.051
28.890,-0.046
28.892,-0.044
28.894,-0.044
28.896,-0.048
28.898,-0.052
28.900,-0.058
28.902,-0.062
28.904,-0.065
28.906,-0.067
28.908,-0.066
28.910,-0.064
28.912,-0.061
28.914,-0.057
28.916,-0.055
28.918,-0.054
28.920,-0.056
28.922,-0.059
28.924,-0.063
28.926,-0.067
28.928,-0.071
28.930,-0.074
28.932,-0.074
28.934,-0.072
28.936,-0.068
28.938,-0.065
28.940,-0.062
28.942,-0.060
28.944,-0.060
28.946,-0.061
28.948,-0.063
28.950,-0.064
28.952,-0.064
28.954,-0.063
28.956,-0.062
28.958,-0.061
28.960,-0.061
28.962,-0.061
28.964,-0.063
28.966,-0.065
28.968,-0.066
28.970,-0.067
28.972,-0.066
28.974,-0.065
28.976,-0.062
28.978,-0.059
28.980,-0.057
28.982,-0.055
28.984,-0.055
28.986,-0.056
28.988,-0.059
28.990,-0.061
28.992,-0.062
28.994,-0.062
28.996,-0.057
28.998,-0.049
29.000,-0.038
29.002,-0.023
29.004,-0.009
29.006,0.004
29.008,0.014
29.010,0.019
29.012,0.020
29.014,0.018
29.016,0.013
29.018,0.009
29.020,0.004
29.022,0.002
29.024,0.000
29.026,0.000
29.028,0.001
29.030,0.002
29.032,0.003
29.034,0.004
29.036,0.004
29.038,0.005
29.040,0.005
29.042,0.005
29.044,0.004
29.046,0.003
29.048,0.002
29.050,-0.002
29.052,-0.008
29.054,-0.016
29.056,-0.026
29.058,-0.038
29.060,-0.049
29.062,-0.059
29.064,-0.066
29.066,-0.070
29.068,-0.071
29.070,-0.070
29.072,-0.070
29.074,-0.070
29.076,-0.073
29.078,-0.077
29.080,-0.081
29.082,-0.085
29.084,-0.088
29.086,-0.089
29.088,-0.089
29.090,-0.089
29.092,-0.089
29.094,-0.090
29.096,-0.091
29.098,-0.091
29.100,-0.088
29.102,-0.082
29.104,-0.074
29.106,-0.064
29.108,-0.057
29.110,-0.055
29.112,-0.059
29.114,-0.069
29.116,-0.083
29.118,-0.094
29.120,-0.096
29.122,-0.081
29.124,-0.045
29.126,0.015
29.128,0.099
29.130,0.202
29.132,0.315
29.134,0.426
29.136,0.522
29.138,0.591
29.140,0.621
29.142,0.607
29.144,0.548
29.146,0.453
29.148,0.334
29.150,0.208
29.152,0.091
29.154,-0.002
29.156,-0.066
29.158,-0.100
29.160,-0.109
29.162,-0.101
29.164,-0.085
29.166,-0.068
29.168,-0.053
29.170,-0.045
29.172,-0.041
29.174,-0.041
29.176,-0.043
29.178,-0.046
29.180,-0.046
29.182,-0.044
29.184,-0.039
29.186,-0.031
29.188,-0.023
29.190,-0.016
29.192,-0.013
29.194,-0.014
29.196,-0.018
29.198,-0.025
29.200,-0.032
29.202,-0.037
29.204,-0.040
29.206,-0.040
29.208,-0.038
29.210,-0.035
29.212,-0.033
29.214,-0.031
29.216,-0.030
29.218,-0.028
29.220,-0.026
29.222,-0.022
29.224,-0.016
29.226,-0.010
29.228,-0.004
29.230,0.001
29.232,0.004
29.234,0.005
29.236,0.004
29.238,0.001
29.240,-0.001
29.242,-0.003
29.244,-0.002
29.246,0.001
29.248,0.006
29.250,0.012
29.252,0.017
29.254,0.021
29.256,0.022
29.258,0.021
29.260,0.019
29.262,0.017
29.264,0.015
29.266,0.015
29.268,0.017
29.270,0.021
29.272,0.025
29.274,0.030
29.276,0.035
29.278,0.038
29.280,0.041
29.282,0.043
29.284,0.045
29.286,0.046
29.288,0.048
29.290,0.050
29.292,0.052
29.294,0.055
29.296,0.057
29.298,0.059
29.300,0.061
29.302,0.063
29.304,0.065
29.306,0.067
29.308,0.070
29.310,0.074
29.312,0.078
29.314,0.082
29.316,0.086
29.318,0.090
29.320,0.094
29.322,0.097
29.324,0.100
29.326,0.103
29.328,0.108
29.330,0.113
29.332,0.120
29.334,0.127
29.336,0.136
29.338,0.145
29.340,0.154
29.342,0.162
29.344,0.169
29.346,0.173
29.348,0.176
29.350,0.177
29.352,0.178
29.354,0.179
29.356,0.182
29.358,0.187
29.360,0.195
29.362,0.205
29.364,0.216
29.366,0.227
29.368,0.237
29.370,0.244
29.372,0.249
29.374,0.251
29.376,0.252
29.378,0.251
29.380,0.251
29.382,0.250
29.384,0.251
29.386,0.252
29.388,0.253
29.390,0.256
29.392,0.259
29.394,0.262
29.396,0.264
29.398,0.265
29.400,0.265
29.402,0.264
29.404,0.261
29.406,0.257
29.408,0.253
29.410,0.248
29.412,0.243
29.414,0.237
29.416,0.230
29.418,0.222
29.420,0.212
29.422,0.200
29.424,0.186
29.426,0.172
29.428,0.158
29.430,0.146
29.432,0.136
29.434,0.127
29.436,0.120
29.438,0.112
29.440,0.104
29.442,0.094
29.444,0.082
29.446,0.068
29.448,0.053
29.450,0.037
29.452,0.022
29.454,0.008
29.456,-0.005
29.458,-0.016
29.460,-0.025
29.462,-0.031
29.464,-0.035
29.466,-0.038
29.468,-0.039
29.470,-0.040
29.472,-0.042
29.474,-0.045
29.476,-0.049
29.478,-0.053
29.480,-0.058
29.482,-0.063
29.484,-0.068
29.486,-0.072
29.488,-0.077
29.490,-0.081
29.492,-0.085
29.494,-0.088
29.496,-0.091
29.498,-0.092
29.500,-0.091
29.502,-0.090
29.504,-0.088
29.506,-0.085
29.508,-0.082
29.510,-0.079
29.512,-0.077
29.514,-0.075
29.516,-0.075
29.518,-0.075
29.520,-0.076
29.522,-0.078
29.524,-0.080
29.526,-0.082
29.528,-0.083
29.530,-0.084
29.532,-0.084
29.534,-0.083
29.536,-0.082
29.538,-0.080
29.540,-0.078
29.542,-0.075
29.544,-0.073
29.546,-0.071
29.548,-0.069
29.550,-0.069
29.552,-0.069
29.554,-0.069
29.556,-0.070
29.558,-0.070
29.560,-0.068
29.562,-0.066
29.564,-0.061
29.566,-0.056
29.568,-0.051
29.570,-0.045
29.572,-0.041
29.574,-0.037
29.576,-0.035
29.578,-0.035
29.580,-0.037
29.582,-0.040
29.584,-0.044
29.586,-0.049
29.588,-0.053
29.590,-0.056
29.592,-0.058
29.594,-0.058
29.596,-0.057
29.598,-0.055
29.600,-0.053
29.602,-0.051
29.604,-0.050
29.606,-0.049
29.608,-0.050
29.610,-0.050
29.612,-0.051
29.614,-0.051
29.616,-0.050
29.618,-0.049
29.620,-0.048
29.622,-0.047
29.624,-0.047
29.626,-0.048
29.628,-0.050
29.630,-0.052
29.632,-0.056
29.634,-0.059
29.636,-0.062
29.638,-0.064
29.640,-0.065
29.642,-0.066
29.644,-0.065
29.646,-0.064
29.648,-0.063
29.650,-0.063
29.652,-0.063
29.654,-0.064
29.656,-0.066
29.658,-0.068
29.660,-0.071
29.662,-0.072
29.664,-0.072
29.666,-0.070
29.668,-0.067
29.670,-0.063
29.672,-0.060
29.674,-0.056
29.676,-0.053
29.678,-0.051
29.680,-0.050
29.682,-0.050
29.684,-0.050
29.686,-0.051
29.688,-0.052
29.690,-0.053
29.692,-0.055
29.694,-0.056
29.696,-0.057
29.698,-0.057
29.700,-0.058
29.702,-0.058
29.704,-0.059
29.706,-0.059
29.708,-0.059
29.710,-0.060
29.712,-0.060
29.714,-0.061
29.716,-0.063
29.718,-0.064
29.720,-0.066
29.722,-0.068
29.724,-0.069
29.726,-0.068
29.728,-0.068
29.730,-0.066
29.732,-0.064
29.734,-0.063
29.736,-0.063
29.738,-0.064
29.740,-0.066
29.742,-0.069
29.744,-0.073
29.746,-0.078
29.748,-0.082
29.750,-0.084
29.752,-0.085
29.754,-0.084
29.756,-0.080
29.758,-0.074
29.760,-0.068
29.762,-0.062
29.764,-0.057
29.766,-0.054
29.768,-0.054
29.770,-0.056
29.772,-0.060
29.774,-0.064
29.776,-0.069
29.778,-0.073
29.780,-0.074
29.782,-0.074
29.784,-0.072
29.786,-0.068
29.788,-0.063
29.790,-0.057
29.792,-0.052
29.794,-0.048
29.796,-0.045
29.798,-0.045
29.800,-0.046
29.802,-0.049
29.804,-0.053
29.806,-0.056
29.808,-0.059
29.810,-0.060
29.812,-0.060
29.814,-0.059
29.816,-0.058
29.818,-0.057
29.820,-0.058
29.822,-0.060
29.824,-0.063
29.826,-0.066
29.828,-0.069
29.830,-0.072
29.832,-0.073
29.834,-0.072
29.836,-0.070
29.838,-0.068
29.840,-0.064
29.842,-0.061
29.844,-0.059
29.846,-0.058
29.848,-0.059
29.850,-0.060
29.852,-0.063
29.854,-0.065
29.856,-0.066
29.858,-0.066
29.860,-0.064
29.862,-0.061
29.864,-0.058
29.866,-0.056
29.868,-0.056
29.870,-0.057
29.872,-0.059
29.874,-0.061
29.876,-0.063
29.878,-0.064
29.880,-0.063
29.882,-0.062
29.884,-0.061
29.886,-0.061
29.888,-0.060
29.890,-0.061
29.892,-0.061
29.894,-0.061
29.896,-0.060
29.898,-0.058
29.900,-0.055
